id,datetime,interval,order_in_interval,order_in_session,style,distance,time,strokes,prev_rest,after_rest
0,2016-07-14 11:56:00,1.0,1,1,FREESTYLE,250,327.055,102,1000.0,61.516
1,2016-07-14 11:56:00,2.0,1,2,FREESTYLE,100,124.874,43,61.516,0.0
2,2016-07-14 11:56:00,2.0,2,3,BREASTSTROKE,100,140.812,61,0.0,0.0
3,2016-07-14 11:56:00,2.0,3,4,FREESTYLE,100,129.684,42,0.0,0.0
4,2016-07-14 11:56:00,2.0,4,5,BACKSTROKE,100,150.994,52,0.0,0.0
5,2016-07-14 11:56:00,2.0,5,6,FREESTYLE,100,131.56,40,0.0,131.32
6,2016-07-14 11:56:00,3.0,1,7,FREESTYLE,50,66.562,20,131.32,0.0
7,2016-07-14 11:56:00,3.0,2,8,BREASTSTROKE,50,72.624,32,0.0,0.0
8,2016-07-14 11:56:00,3.0,3,9,FREESTYLE,50,80.312,27,0.0,0.0
9,2016-07-14 11:56:00,3.0,4,10,BREASTSTROKE,50,60.12,23,0.0,0.0
10,2016-07-14 11:56:00,3.0,5,11,FREESTYLE,50,58.186,18,0.0,1000.0
11,2016-07-15 12:16:00,1.0,1,1,FREESTYLE,50,60.812,18,1000.0,0.0
12,2016-07-15 12:16:00,1.0,2,2,BREASTSTROKE,50,71.62,31,0.0,0.0
13,2016-07-15 12:16:00,1.0,3,3,FREESTYLE,50,62.187,21,0.0,0.0
14,2016-07-15 12:16:00,1.0,4,4,BACKSTROKE,50,82.187,30,0.0,0.0
15,2016-07-15 12:16:00,1.0,5,5,FREESTYLE,50,56.937,18,0.0,54.859
16,2016-07-15 12:16:00,2.0,1,6,FREESTYLE,100,124.498,41,54.859,0.0
17,2016-07-15 12:16:00,2.0,2,7,BREASTSTROKE,100,145.5,59,0.0,0.0
18,2016-07-15 12:16:00,2.0,3,8,FREESTYLE,100,119.624,37,0.0,0.0
19,2016-07-15 12:16:00,2.0,4,9,BACKSTROKE,100,142.124,55,0.0,0.0
20,2016-07-15 12:16:00,2.0,5,10,FREESTYLE,100,132.249,43,0.0,142.891
21,2016-07-15 12:16:00,3.0,1,11,FREESTYLE,250,310.748,105,142.891,1000.0
22,2016-09-06 18:06:00,1.0,1,1,FREESTYLE,200,239.232,79,1000.0,51.719
23,2016-09-06 18:06:00,2.0,1,2,FREESTYLE,100,109.061,43,51.719,12.188
24,2016-09-06 18:06:00,3.0,1,3,FREESTYLE,100,113.124,43,37.688,53.953
25,2016-09-06 18:06:00,4.0,1,4,FREESTYLE,100,110.749,42,53.953,81.469
26,2016-09-06 18:06:00,5.0,1,5,BREASTSTROKE,200,276.368,124,81.469,108.859
27,2016-09-06 18:06:00,6.0,1,6,BACKSTROKE,100,143.244,54,108.859,68.438
28,2016-09-06 18:06:00,7.0,1,7,FREESTYLE,400,494.931,179,68.438,29.422
29,2016-09-06 18:06:00,8.0,1,8,BREASTSTROKE,300,428.747,187,187.484,39.555
30,2016-09-06 18:06:00,9.0,1,9,FREESTYLE,200,276.556,95,39.555,1000.0
31,2016-09-12 18:54:00,1.0,1,1,FREESTYLE,200,231.243,77,1000.0,75.703
32,2016-09-12 18:54:00,2.0,1,2,FREESTYLE,100,105.561,42,75.703,107.367
33,2016-09-12 18:54:00,3.0,1,3,FREESTYLE,100,107.375,40,107.367,119.758
34,2016-09-12 18:54:00,4.0,1,4,FREESTYLE,100,102.062,39,119.758,91.367
35,2016-09-12 18:54:00,5.0,1,5,FREESTYLE,600,766.901,263,91.367,98.422
36,2016-09-12 18:54:00,6.0,1,6,BREASTSTROKE,300,419.995,197,98.422,102.648
37,2016-09-12 18:54:00,7.0,1,7,FREESTYLE,200,229.123,86,102.648,108.875
38,2016-09-12 18:54:00,8.0,1,8,FREESTYLE,50,63.312,21,108.875,0.0
39,2016-09-12 18:54:00,8.0,2,9,BREASTSTROKE,50,73.812,30,0.0,0.0
40,2016-09-12 18:54:00,8.0,3,10,FREESTYLE,50,73.437,23,0.0,0.0
41,2016-09-12 18:54:00,8.0,4,11,BREASTSTROKE,50,81.87,34,0.0,1000.0
42,2016-09-15 18:15:00,1.0,1,1,FREESTYLE,50,61.562,19,1000.0,0.0
43,2016-09-15 18:15:00,1.0,2,2,BREASTSTROKE,50,69.562,32,0.0,0.0
44,2016-09-15 18:15:00,1.0,3,3,FREESTYLE,50,61.187,20,0.0,0.0
45,2016-09-15 18:15:00,1.0,4,4,BREASTSTROKE,50,69.437,33,0.0,55.984
46,2016-09-15 18:15:00,2.0,1,5,FREESTYLE,200,222.551,81,55.984,96.344
47,2016-09-15 18:15:00,3.0,1,6,FREESTYLE,100,100.187,42,96.344,112.7
48,2016-09-15 18:15:00,4.0,1,7,FREESTYLE,500,631.716,212,112.7,126.367
49,2016-09-15 18:15:00,5.0,1,8,BREASTSTROKE,200,269.872,129,126.367,76.563
50,2016-09-15 18:15:00,6.0,1,9,FREESTYLE,100,111.625,42,76.563,60.352
51,2016-09-15 18:15:00,7.0,1,10,FREESTYLE,100,108.937,44,60.352,66.602
52,2016-09-15 18:15:00,8.0,1,11,FREESTYLE,50,62.5,22,66.602,0.0
53,2016-09-15 18:15:00,8.0,2,12,BREASTSTROKE,50,71.562,32,0.0,1000.0
54,2016-09-19 18:37:00,1.0,1,1,FREESTYLE,50,61.057,20,1000.0,0.0
55,2016-09-19 18:37:00,1.0,2,2,BREASTSTROKE,75,69.307,30,0.0,0.0
56,2016-09-19 18:37:00,1.0,3,3,FREESTYLE,50,74.562,24,0.0,0.0
57,2016-09-19 18:37:00,1.0,4,4,BREASTSTROKE,50,57.312,25,0.0,64.688
58,2016-09-19 18:37:00,2.0,1,5,FREESTYLE,200,212.374,81,64.688,70.93
59,2016-09-19 18:37:00,3.0,1,6,FREESTYLE,50,47.687,20,70.93,60.297
60,2016-09-19 18:37:00,4.0,1,7,FREESTYLE,50,50.0,19,60.297,118.328
61,2016-09-19 18:37:00,5.0,1,8,FREESTYLE,525,700.113,248,118.328,156.336
62,2016-09-19 18:37:00,6.0,1,9,FREESTYLE,25,31.75,17,156.336,0.0
63,2016-09-19 18:37:00,6.0,2,10,BREASTSTROKE,475,651.243,305,0.0,211.352
64,2016-09-19 18:37:00,7.0,1,11,FREESTYLE,200,243.179,94,211.352,11.31
65,2016-09-19 18:37:00,8.0,1,12,BREASTSTROKE,50,72.062,32,11.31,1000.0
66,2016-09-22 18:00:00,1.0,1,1,FREESTYLE,100,157.057,56,1000.0,0.0
67,2016-09-22 18:00:00,1.0,2,2,BREASTSTROKE,50,71.62,34,0.0,0.0
68,2016-09-22 18:00:00,1.0,3,3,FREESTYLE,25,33.125,15,0.0,63.156
69,2016-09-22 18:00:00,2.0,1,4,FREESTYLE,100,98.374,40,63.156,74.953
70,2016-09-22 18:00:00,3.0,1,5,FREESTYLE,200,211.562,81,74.953,162.523
71,2016-09-22 18:00:00,4.0,1,6,FREESTYLE,325,433.934,150,162.523,12.39
72,2016-09-22 18:00:00,5.0,1,7,FREESTYLE,1000,1291.594,437,12.39,152.422
73,2016-09-22 18:00:00,6.0,1,8,BREASTSTROKE,200,272.185,132,152.422,1000.0
74,2016-09-26 17:44:00,1.0,1,1,FREESTYLE,100,116.115,38,1000.0,0.0
75,2016-09-26 17:44:00,1.0,2,2,BREASTSTROKE,100,134.119,65,0.0,57.734
76,2016-09-26 17:44:00,2.0,1,3,FREESTYLE,100,95.437,41,57.734,76.852
77,2016-09-26 17:44:00,3.0,1,4,FREESTYLE,1000,1252.219,433,76.852,141.195
78,2016-09-26 17:44:00,4.0,1,5,FREESTYLE,200,214.311,85,141.195,91.164
79,2016-09-26 17:44:00,5.0,1,6,BREASTSTROKE,300,410.934,194,91.164,89.516
80,2016-09-26 17:44:00,6.0,1,7,FREESTYLE,200,224.181,85,89.516,48.602
81,2016-09-26 17:44:00,7.0,1,8,FREESTYLE,100,130.181,45,48.602,0.0
82,2016-09-26 17:44:00,7.0,2,9,BREASTSTROKE,100,151.31,64,0.0,1000.0
83,2016-09-29 17:37:00,1.0,1,1,FREESTYLE,100,130.494,40,1000.0,0.0
84,2016-09-29 17:37:00,1.0,2,2,BREASTSTROKE,100,139.682,61,0.0,80.25
85,2016-09-29 17:37:00,2.0,1,3,FREESTYLE,200,199.18,78,80.25,81.992
86,2016-09-29 17:37:00,3.0,1,4,BREASTSTROKE,100,146.311,63,81.992,114.352
87,2016-09-29 17:37:00,4.0,1,5,FREESTYLE,100,93.437,41,114.352,178.344
88,2016-09-29 17:37:00,5.0,1,6,FREESTYLE,500,832.542,289,178.344,228.289
89,2016-09-29 17:37:00,6.0,1,7,FREESTYLE,700,1082.855,366,228.289,91.844
90,2016-09-29 17:37:00,7.0,1,8,BREASTSTROKE,160,259.56,117,91.844,0.0
91,2016-09-29 17:37:00,7.0,2,9,BACKSTROKE,40,69.499,24,0.0,1000.0
92,2016-10-03 17:37:00,1.0,1,1,FREESTYLE,100,120.436,41,1000.0,0.0
93,2016-10-03 17:37:00,1.0,2,2,BREASTSTROKE,100,128.811,56,0.0,83.0
94,2016-10-03 17:37:00,2.0,1,3,FREESTYLE,200,189.557,73,83.0,140.992
95,2016-10-03 17:37:00,3.0,1,4,FREESTYLE,1000,1306.354,440,140.992,239.63
96,2016-10-03 17:37:00,4.0,1,5,FREESTYLE,20,29.562,13,239.63,0.0
97,2016-10-03 17:37:00,4.0,2,6,BREASTSTROKE,80,122.25,51,0.0,1000.0
98,2016-10-05 18:27:00,1.0,1,1,FREESTYLE,150,179.561,61,1000.0,77.734
99,2016-10-05 18:27:00,2.0,1,2,FREESTYLE,200,196.118,77,77.734,109.609
100,2016-10-05 18:27:00,3.0,1,3,FREESTYLE,1000,1496.144,523,109.609,249.656
101,2016-10-05 18:27:00,4.0,1,4,BREASTSTROKE,125,175.935,85,249.656,0.0
102,2016-10-05 18:27:00,4.0,2,5,BACKSTROKE,25,36.75,13,0.0,1000.0
103,2016-10-09 09:39:00,1.0,1,1,FREESTYLE,100,111.311,36,1000.0,62.16
104,2016-10-09 09:39:00,2.0,1,2,FREESTYLE,225,281.436,107,62.16,78.906
105,2016-10-09 09:39:00,3.0,1,3,FREESTYLE,400,482.741,166,78.906,135.7
106,2016-10-09 09:39:00,4.0,1,4,FREESTYLE,800,1125.302,396,135.7,1000.0
107,2016-10-12 10:01:00,1.0,1,1,FREESTYLE,100,130.057,44,1000.0,0.0
108,2016-10-12 10:01:00,1.0,2,2,BREASTSTROKE,50,66.811,33,0.0,0.0
109,2016-10-12 10:01:00,1.0,3,3,BACKSTROKE,50,71.499,27,0.0,51.117
110,2016-10-12 10:01:00,2.0,1,4,BREASTSTROKE,25,61.875,15,51.117,48.484
111,2016-10-12 10:01:00,3.0,1,5,DRILL,50,100.336,0,48.484,37.539
112,2016-10-12 10:01:00,4.0,1,6,DRILL,50,86.54,0,37.539,59.695
113,2016-10-12 10:01:00,5.0,1,7,DRILL,50,169.164,0,59.695,53.586
114,2016-10-12 10:01:00,6.0,1,8,FREESTYLE,100,99.619,38,53.586,97.906
115,2016-10-12 10:01:00,7.0,1,9,FREESTYLE,100,102.807,39,97.906,93.273
116,2016-10-12 10:01:00,8.0,1,10,FREESTYLE,25,33.375,17,93.273,0.0
117,2016-10-12 10:01:00,8.0,2,11,BREASTSTROKE,75,115.874,53,0.0,98.414
118,2016-10-12 10:01:00,9.0,1,12,FREESTYLE,200,208.619,80,98.414,75.398
119,2016-10-12 10:01:00,10.0,1,13,DRILL,50,22.742,0,75.398,40.945
120,2016-10-12 10:01:00,11.0,1,14,FREESTYLE,50,60.437,21,40.945,52.891
121,2016-10-12 10:01:00,12.0,1,15,FREESTYLE,375,575.623,209,52.891,21.688
122,2016-10-12 10:01:00,13.0,1,16,DRILL,50,7.64,0,21.688,86.336
123,2016-10-12 10:01:00,14.0,1,17,FREESTYLE,25,36.187,18,86.336,0.0
124,2016-10-12 10:01:00,14.0,2,18,BREASTSTROKE,75,109.249,47,0.0,1000.0
125,2016-10-15 08:25:00,1.0,1,1,FREESTYLE,200,250.373,80,1000.0,35.469
126,2016-10-15 08:25:00,2.0,1,2,DRILL,100,214.256,0,35.469,120.242
127,2016-10-15 08:25:00,3.0,1,3,DRILL,100,201.928,0,120.242,55.945
128,2016-10-15 08:25:00,4.0,1,4,DRILL,200,311.384,0,55.945,52.797
129,2016-10-15 08:25:00,5.0,1,5,FREESTYLE,175,211.936,84,52.797,133.555
130,2016-10-15 08:25:00,6.0,1,6,FREESTYLE,700,1057.357,355,133.555,49.859
131,2016-10-15 08:25:00,7.0,1,7,FREESTYLE,25,33.75,18,49.859,0.0
132,2016-10-15 08:25:00,7.0,2,8,BREASTSTROKE,75,113.75,50,0.0,1000.0
133,2016-10-17 18:34:00,1.0,1,1,FREESTYLE,75,93.999,35,1000.0,0.0
134,2016-10-17 18:34:00,1.0,2,2,BREASTSTROKE,25,37.25,18,0.0,0.0
135,2016-10-17 18:34:00,1.0,3,3,FREESTYLE,100,122.124,41,0.0,106.758
136,2016-10-17 18:34:00,2.0,1,4,DRILL,200,482.856,0,106.758,39.703
137,2016-10-17 18:34:00,3.0,1,5,DRILL,200,275.44,0,39.703,18.867
138,2016-10-17 18:34:00,4.0,1,6,DRILL,200,357.2,0,18.867,87.797
139,2016-10-17 18:34:00,5.0,1,7,FREESTYLE,200,201.493,78,87.797,130.828
140,2016-10-17 18:34:00,6.0,1,8,FREESTYLE,375,481.309,166,130.828,104.797
141,2016-10-17 18:34:00,7.0,1,9,BREASTSTROKE,125,170.561,85,104.797,0.0
142,2016-10-17 18:34:00,7.0,2,10,FREESTYLE,25,37.562,17,0.0,0.0
143,2016-10-17 18:34:00,7.0,3,11,BREASTSTROKE,50,76.062,36,0.0,0.0
144,2016-10-17 18:34:00,7.0,4,12,BACKSTROKE,100,146.124,55,0.0,0.0
145,2016-10-17 18:34:00,7.0,5,13,FREESTYLE,75,114.499,40,0.0,1000.0
146,2016-10-19 19:08:00,1.0,1,1,FREESTYLE,125,147.811,56,1000.0,0.0
147,2016-10-19 19:08:00,1.0,2,2,BREASTSTROKE,75,105.749,47,0.0,69.977
148,2016-10-19 19:08:00,2.0,1,3,FREESTYLE,50,45.375,20,69.977,57.961
149,2016-10-19 19:08:00,3.0,1,4,FREESTYLE,75,92.437,41,57.961,51.992
150,2016-10-19 19:08:00,4.0,1,5,BREASTSTROKE,100,136.311,63,51.992,87.656
151,2016-10-19 19:08:00,5.0,1,6,FREESTYLE,200,186.806,80,87.656,68.672
152,2016-10-19 19:08:00,6.0,1,7,BREASTSTROKE,50,68.0,32,68.672,6.859
153,2016-10-19 19:08:00,7.0,1,8,FREESTYLE,575,722.229,251,56.632,63.219
154,2016-10-19 19:08:00,8.0,1,9,BREASTSTROKE,150,205.806,103,63.219,0.0
155,2016-10-19 19:08:00,8.0,2,10,BACKSTROKE,25,44.25,18,0.0,0.0
156,2016-10-19 19:08:00,8.0,3,11,FREESTYLE,25,39.5,12,0.0,1000.0
157,2016-10-21 18:23:00,1.0,1,1,FREESTYLE,125,153.999,56,1000.0,0.0
158,2016-10-21 18:23:00,1.0,2,2,BREASTSTROKE,75,112.562,51,0.0,85.656
159,2016-10-21 18:23:00,2.0,1,3,FREESTYLE,200,194.556,77,85.656,129.23
160,2016-10-21 18:23:00,3.0,1,4,BREASTSTROKE,75,104.873,46,129.23,0.0
161,2016-10-21 18:23:00,3.0,2,5,FREESTYLE,25,37.375,17,0.0,59.289
162,2016-10-21 18:23:00,4.0,1,6,FREESTYLE,800,1015.982,355,59.289,112.797
163,2016-10-21 18:23:00,5.0,1,7,FREESTYLE,25,34.62,15,112.797,0.0
164,2016-10-21 18:23:00,5.0,2,8,BREASTSTROKE,25,43.187,20,0.0,0.0
165,2016-10-21 18:23:00,5.0,3,9,BACKSTROKE,50,80.312,28,0.0,0.0
166,2016-10-21 18:23:00,5.0,4,10,FREESTYLE,50,65.687,21,0.0,0.0
167,2016-10-21 18:23:00,5.0,5,11,BREASTSTROKE,50,84.187,34,0.0,1000.0
168,2016-10-24 18:58:00,1.0,1,1,FREESTYLE,100,123.494,39,1000.0,0.0
169,2016-10-24 18:58:00,1.0,2,2,BREASTSTROKE,100,147.25,64,0.0,37.789
170,2016-10-24 18:58:00,2.0,1,3,DRILL,50,99.632,0,37.789,46.55
171,2016-10-24 18:58:00,3.0,1,4,DRILL,50,85.038,0,46.55,27.961
172,2016-10-24 18:58:00,4.0,1,5,DRILL,50,128.312,0,27.961,76.438
173,2016-10-24 18:58:00,5.0,1,6,DRILL,50,86.944,0,76.438,78.305
174,2016-10-24 18:58:00,6.0,1,7,DRILL,100,134.836,0,78.305,119.477
175,2016-10-24 18:58:00,7.0,1,8,FREESTYLE,200,194.749,79,119.477,94.383
176,2016-10-24 18:58:00,8.0,1,9,BREASTSTROKE,50,72.687,29,94.383,0.0
177,2016-10-24 18:58:00,8.0,2,10,BACKSTROKE,50,77.625,28,0.0,121.656
178,2016-10-24 18:58:00,9.0,1,11,FREESTYLE,1000,1225.472,410,121.656,85.711
179,2016-10-24 18:58:00,10.0,1,12,BREASTSTROKE,150,220.187,100,85.711,0.0
180,2016-10-24 18:58:00,10.0,2,13,FREESTYLE,25,44.937,14,0.0,0.0
181,2016-10-24 18:58:00,10.0,3,14,BREASTSTROKE,25,36.75,11,0.0,1000.0
182,2016-10-27 18:17:00,1.0,1,1,FREESTYLE,100,121.311,41,1000.0,0.0
183,2016-10-27 18:17:00,1.0,2,2,BREASTSTROKE,100,151.124,62,0.0,43.406
184,2016-10-27 18:17:00,2.0,1,3,DRILL,50,110.54,0,43.406,24.883
185,2016-10-27 18:17:00,3.0,1,4,DRILL,50,91.39,0,24.883,37.109
186,2016-10-27 18:17:00,4.0,1,5,DRILL,50,113.656,0,37.109,88.94
187,2016-10-27 18:17:00,5.0,1,6,FREESTYLE,50,61.062,19,88.94,55.859
188,2016-10-27 18:17:00,6.0,1,7,FREESTYLE,200,194.373,74,55.859,136.602
189,2016-10-27 18:17:00,7.0,1,8,BREASTSTROKE,200,313.499,141,136.602,69.977
190,2016-10-27 18:17:00,8.0,1,9,FREESTYLE,1000,1273.463,424,69.977,62.31
191,2016-10-27 18:17:00,9.0,1,10,BREASTSTROKE,100,155.182,69,62.31,0.0
192,2016-10-27 18:17:00,9.0,2,11,FREESTYLE,25,38.187,16,0.0,0.0
193,2016-10-27 18:17:00,9.0,3,12,BREASTSTROKE,75,121.812,52,0.0,10.602
194,2016-10-27 18:17:00,10.0,1,13,BACKSTROKE,150,257.498,84,10.602,18.461
195,2016-10-27 18:17:00,11.0,1,14,FREESTYLE,300,402.304,132,18.461,13.305
196,2016-10-27 18:17:00,12.0,1,15,BREASTSTROKE,25,42.937,19,13.305,0.0
197,2016-10-27 18:17:00,12.0,2,16,BACKSTROKE,25,23.0,7,0.0,0.0
198,2016-10-27 18:17:00,12.0,3,17,BREASTSTROKE,25,20.937,4,0.0,1000.0
199,2016-11-06 10:01:00,1.0,1,1,FREESTYLE,100,124.182,37,1000.0,0.0
200,2016-11-06 10:01:00,1.0,2,2,BREASTSTROKE,25,39.187,17,0.0,0.0
201,2016-11-06 10:01:00,1.0,3,3,FREESTYLE,25,26.875,12,0.0,0.0
202,2016-11-06 10:01:00,1.0,4,4,BREASTSTROKE,50,75.187,32,0.0,137.148
203,2016-11-06 10:01:00,2.0,1,5,DRILL,50,68.46,0,137.148,7.539
204,2016-11-06 10:01:00,3.0,1,6,DRILL,50,98.476,0,7.539,33.898
205,2016-11-06 10:01:00,4.0,1,7,DRILL,50,91.68,0,33.898,98.445
206,2016-11-06 10:01:00,5.0,1,8,DRILL,50,91.882,0,98.445,11.805
207,2016-11-06 10:01:00,6.0,1,9,DRILL,50,89.5,0,11.805,21.5
208,2016-11-06 10:01:00,7.0,1,10,FREESTYLE,50,56.375,18,21.5,27.39
209,2016-11-06 10:01:00,8.0,1,11,FREESTYLE,50,62.25,20,27.39,11.313
210,2016-11-06 10:01:00,9.0,1,12,FREESTYLE,25,31.937,15,11.313,0.0
211,2016-11-06 10:01:00,9.0,2,13,BREASTSTROKE,25,36.0,15,0.0,80.18
212,2016-11-06 10:01:00,10.0,1,14,FREESTYLE,200,203.681,70,80.18,57.453
213,2016-11-06 10:01:00,11.0,1,15,BREASTSTROKE,100,126.874,59,57.453,14.359
214,2016-11-06 10:01:00,12.0,1,16,BACKSTROKE,100,150.869,51,14.359,69.547
215,2016-11-06 10:01:00,13.0,1,17,FREESTYLE,500,614.093,200,69.547,65.539
216,2016-11-06 10:01:00,14.0,1,18,BREASTSTROKE,100,152.624,64,65.539,0.0
217,2016-11-06 10:01:00,14.0,2,19,FREESTYLE,25,37.437,17,0.0,0.0
218,2016-11-06 10:01:00,14.0,3,20,BREASTSTROKE,50,77.187,35,0.0,0.0
219,2016-11-06 10:01:00,14.0,4,21,BACKSTROKE,25,42.25,14,0.0,1000.0
220,2016-11-08 19:25:00,1.0,1,1,FREESTYLE,100,123.124,40,1000.0,0.0
221,2016-11-08 19:25:00,1.0,2,2,BREASTSTROKE,100,144.874,62,0.0,56.367
222,2016-11-08 19:25:00,2.0,1,3,DRILL,50,87.758,0,56.367,33.117
223,2016-11-08 19:25:00,3.0,1,4,DRILL,50,89.164,0,33.117,16.898
224,2016-11-08 19:25:00,4.0,1,5,DRILL,50,83.374,0,16.898,46.813
225,2016-11-08 19:25:00,5.0,1,6,DRILL,50,74.22,0,46.813,32.351
226,2016-11-08 19:25:00,6.0,1,7,DRILL,50,96.78,0,32.351,8.781
227,2016-11-08 19:25:00,7.0,1,8,DRILL,50,71.96,0,8.781,38.39
228,2016-11-08 19:25:00,8.0,1,9,FREESTYLE,100,122.624,37,38.39,0.828
229,2016-11-08 19:25:00,9.0,1,10,FREESTYLE,100,95.749,35,113.641,131.438
230,2016-11-08 19:25:00,10.0,1,11,FREESTYLE,100,95.874,34,131.438,62.773
231,2016-11-08 19:25:00,11.0,1,12,BREASTSTROKE,50,58.812,26,62.773,4.38
232,2016-11-08 19:25:00,12.0,1,13,BREASTSTROKE,50,71.124,30,4.38,33.797
233,2016-11-08 19:25:00,13.0,1,14,FREESTYLE,600,741.797,236,33.797,42.523
234,2016-11-08 19:25:00,14.0,1,15,BREASTSTROKE,100,150.999,64,42.523,16.852
235,2016-11-08 19:25:00,15.0,1,16,FREESTYLE,100,128.375,41,16.852,1.797
236,2016-11-08 19:25:00,16.0,1,17,BREASTSTROKE,75,85.499,34,1.797,1000.0
237,2016-11-12 19:13:00,1.0,1,1,FREESTYLE,100,132.436,40,1000.0,0.0
238,2016-11-12 19:13:00,1.0,2,2,BREASTSTROKE,75,72.557,27,0.0,0.0
239,2016-11-12 19:13:00,1.0,3,3,BACKSTROKE,50,68.187,21,0.0,141.242
240,2016-11-12 19:13:00,2.0,1,4,DRILL,100,151.32,0,141.242,7.742
