id,datetime,interval,order_in_interval,order_in_session,style,distance,time,strokes,prev_rest,after_rest
241,2016-11-12 19:13:00,3.0,1,5,DRILL,100,176.74,0,7.742,15.82
242,2016-11-12 19:13:00,4.0,1,6,DRILL,100,146.692,0,15.82,21.55
243,2016-11-12 19:13:00,5.0,1,7,FREESTYLE,50,62.062,18,21.55,65.18
244,2016-11-12 19:13:00,6.0,1,8,FREESTYLE,100,91.374,39,65.18,53.992
245,2016-11-12 19:13:00,7.0,1,9,BREASTSTROKE,100,148.561,62,78.18,44.594
246,2016-11-12 19:13:00,8.0,1,10,FREESTYLE,50,55.312,27,44.594,19.492
247,2016-11-12 19:13:00,9.0,1,11,BACKSTROKE,50,86.187,29,19.492,29.359
248,2016-11-12 19:13:00,10.0,1,12,FREESTYLE,800,1017.855,333,29.359,30.23
249,2016-11-12 19:13:00,11.0,1,13,BREASTSTROKE,100,165.624,68,30.23,1000.0
250,2016-11-16 19:22:00,1.0,1,1,FREESTYLE,100,116.124,39,1000.0,0.0
251,2016-11-16 19:22:00,1.0,2,2,BREASTSTROKE,50,79.187,33,0.0,0.0
252,2016-11-16 19:22:00,1.0,3,3,BACKSTROKE,50,81.499,27,0.0,60.281
253,2016-11-16 19:22:00,2.0,1,4,DRILL,50,91.046,0,60.281,8.453
254,2016-11-16 19:22:00,3.0,1,5,DRILL,50,89.88,0,8.453,20.688
255,2016-11-16 19:22:00,4.0,1,6,DRILL,50,71.124,0,20.688,22.625
256,2016-11-16 19:22:00,5.0,1,7,DRILL,50,89.874,0,22.625,73.625
257,2016-11-16 19:22:00,6.0,1,8,FREESTYLE,100,93.124,36,73.625,55.25
258,2016-11-16 19:22:00,7.0,1,9,BREASTSTROKE,100,141.936,58,55.25,23.578
259,2016-11-16 19:22:00,8.0,1,10,BACKSTROKE,100,155.999,53,23.578,58.82
260,2016-11-16 19:22:00,9.0,1,11,FREESTYLE,1000,1182.294,384,58.82,100.336
261,2016-11-16 19:22:00,10.0,1,12,BREASTSTROKE,50,75.62,31,100.336,0.0
262,2016-11-16 19:22:00,10.0,2,13,FREESTYLE,25,42.5,17,0.0,0.0
263,2016-11-16 19:22:00,10.0,3,14,BREASTSTROKE,25,37.0,14,0.0,1000.0
264,2016-11-20 09:20:00,1.0,1,1,FREESTYLE,100,122.312,37,1000.0,0.0
265,2016-11-20 09:20:00,1.0,2,2,BREASTSTROKE,100,146.182,61,0.0,136.602
266,2016-11-20 09:20:00,2.0,1,3,DRILL,50,69.4,0,136.602,51.547
267,2016-11-20 09:20:00,3.0,1,4,DRILL,50,23.438,0,51.547,5.938
268,2016-11-20 09:20:00,4.0,1,5,DRILL,50,97.742,0,5.938,193.695
269,2016-11-20 09:20:00,5.0,1,6,DRILL,50,95.546,0,193.695,31.891
270,2016-11-20 09:20:00,6.0,1,7,DRILL,50,71.672,0,31.891,3.828
271,2016-11-20 09:20:00,7.0,1,8,DRILL,50,74.08,0,3.828,87.492
272,2016-11-20 09:20:00,8.0,1,9,FREESTYLE,100,91.998,37,87.492,62.586
273,2016-11-20 09:20:00,9.0,1,10,BREASTSTROKE,100,145.811,65,62.586,17.719
274,2016-11-20 09:20:00,10.0,1,11,FREESTYLE,1000,1235.366,413,17.719,18.78
275,2016-11-20 09:20:00,11.0,1,12,FREESTYLE,50,68.312,23,18.78,0.0
276,2016-11-20 09:20:00,11.0,2,13,BREASTSTROKE,100,155.061,66,0.0,0.0
277,2016-11-20 09:20:00,11.0,3,14,BACKSTROKE,50,94.499,31,0.0,0.0
278,2016-11-20 09:20:00,11.0,4,15,FREESTYLE,50,69.25,22,0.0,0.0
279,2016-11-20 09:20:00,11.0,5,16,BREASTSTROKE,50,77.437,27,0.0,1000.0
280,2016-11-22 19:41:00,1.0,1,1,FREESTYLE,100,122.624,38,1000.0,0.0
281,2016-11-22 19:41:00,1.0,2,2,BREASTSTROKE,100,145.619,59,0.0,60.609
282,2016-11-22 19:41:00,2.0,1,3,DRILL,50,91.046,0,60.609,11.328
283,2016-11-22 19:41:00,3.0,1,4,DRILL,50,90.976,0,11.328,27.711
284,2016-11-22 19:41:00,4.0,1,5,DRILL,50,83.03,0,27.711,23.156
285,2016-11-22 19:41:00,5.0,1,6,DRILL,50,82.672,0,23.156,9.578
286,2016-11-22 19:41:00,6.0,1,7,DRILL,50,107.0,0,9.578,11.313
287,2016-11-22 19:41:00,7.0,1,8,DRILL,50,101.944,0,11.313,15.617
288,2016-11-22 19:41:00,8.0,1,9,DRILL,50,75.194,0,15.617,5.992
289,2016-11-22 19:41:00,9.0,1,10,DRILL,50,70.414,0,5.992,80.211
290,2016-11-22 19:41:00,10.0,1,11,FREESTYLE,100,93.248,36,80.211,65.233
291,2016-11-22 19:41:00,11.0,1,12,BREASTSTROKE,100,140.499,56,65.233,77.43
292,2016-11-22 19:41:00,12.0,1,13,FREESTYLE,1000,1197.114,406,77.43,114.617
293,2016-11-22 19:41:00,13.0,1,14,BREASTSTROKE,100,138.0,58,114.617,0.0
294,2016-11-22 19:41:00,13.0,2,15,BACKSTROKE,25,41.375,15,0.0,0.0
295,2016-11-22 19:41:00,13.0,3,16,BREASTSTROKE,25,33.375,15,0.0,0.0
296,2016-11-22 19:41:00,13.0,4,17,BACKSTROKE,25,52.5,18,0.0,0.0
297,2016-11-22 19:41:00,13.0,5,18,BREASTSTROKE,25,41.437,17,0.0,1000.0
298,2016-11-25 19:38:00,1.0,1,1,FREESTYLE,100,122.562,40,1000.0,0.0
299,2016-11-25 19:38:00,1.0,2,2,BREASTSTROKE,100,137.999,63,0.0,81.258
300,2016-11-25 19:38:00,2.0,1,3,DRILL,50,73.344,0,81.258,6.969
301,2016-11-25 19:38:00,3.0,1,4,DRILL,50,90.852,0,6.969,23.586
302,2016-11-25 19:38:00,4.0,1,5,DRILL,50,84.992,0,23.586,12.7
303,2016-11-25 19:38:00,5.0,1,6,DRILL,50,86.272,0,12.7,4.414
304,2016-11-25 19:38:00,6.0,1,7,DRILL,50,74.562,0,4.414,6.63
305,2016-11-25 19:38:00,7.0,1,8,DRILL,50,94.406,0,6.63,32.906
306,2016-11-25 19:38:00,8.0,1,9,DRILL,50,72.78,0,32.906,12.297
307,2016-11-25 19:38:00,9.0,1,10,DRILL,50,95.616,0,12.297,9.758
308,2016-11-25 19:38:00,10.0,1,11,DRILL,50,67.508,0,9.758,55.68
309,2016-11-25 19:38:00,11.0,1,12,FREESTYLE,200,193.622,83,55.68,23.414
310,2016-11-25 19:38:00,12.0,1,13,BREASTSTROKE,100,143.625,64,23.414,0.0
311,2016-11-25 19:38:00,12.0,2,14,BACKSTROKE,100,155.249,55,0.0,50.391
312,2016-11-25 19:38:00,13.0,1,15,FREESTYLE,500,634.225,212,50.391,99.664
313,2016-11-25 19:38:00,14.0,1,16,BREASTSTROKE,175,216.373,89,99.664,0.0
314,2016-11-25 19:38:00,14.0,2,17,FREESTYLE,25,35.62,11,0.0,0.0
315,2016-11-25 19:38:00,14.0,3,18,BACKSTROKE,25,37.937,14,0.0,1000.0
316,2016-12-02 19:58:00,1.0,1,1,FREESTYLE,100,119.811,40,1000.0,0.0
317,2016-12-02 19:58:00,1.0,2,2,BREASTSTROKE,100,144.249,64,0.0,37.55
318,2016-12-02 19:58:00,2.0,1,3,DRILL,100,162.32,0,37.55,36.266
319,2016-12-02 19:58:00,3.0,1,4,DRILL,100,149.64,0,36.266,12.961
320,2016-12-02 19:58:00,4.0,1,5,DRILL,100,193.2,0,12.961,88.672
321,2016-12-02 19:58:00,5.0,1,6,FREESTYLE,100,91.985,38,88.672,48.16
322,2016-12-02 19:58:00,6.0,1,7,BREASTSTROKE,100,141.249,64,48.16,7.633
323,2016-12-02 19:58:00,7.0,1,8,BACKSTROKE,100,161.874,53,7.633,56.438
324,2016-12-02 19:58:00,8.0,1,9,FREESTYLE,500,599.864,207,56.438,62.273
325,2016-12-02 19:58:00,9.0,1,10,BREASTSTROKE,50,66.874,31,62.273,0.0
326,2016-12-02 19:58:00,9.0,2,11,FREESTYLE,50,70.75,24,0.0,0.0
327,2016-12-02 19:58:00,9.0,3,12,BREASTSTROKE,50,69.311,31,0.0,0.0
328,2016-12-02 19:58:00,9.0,4,13,FREESTYLE,50,67.999,22,0.0,1000.0
329,2016-12-05 19:11:00,1.0,1,1,FREESTYLE,50,72.999,26,1000.0,0.0
330,2016-12-05 19:11:00,1.0,2,2,BREASTSTROKE,100,133.999,57,0.0,0.0
331,2016-12-05 19:11:00,1.0,3,3,FREESTYLE,50,67.932,23,0.0,56.734
332,2016-12-05 19:11:00,2.0,1,4,DRILL,400,457.552,0,56.734,132.0
333,2016-12-05 19:11:00,3.0,1,5,FREESTYLE,100,94.187,35,132.0,44.594
334,2016-12-05 19:11:00,4.0,1,6,BREASTSTROKE,100,146.681,60,44.594,106.703
335,2016-12-05 19:11:00,5.0,1,7,FREESTYLE,100,91.687,40,106.703,51.469
336,2016-12-05 19:11:00,6.0,1,8,BREASTSTROKE,100,145.562,64,51.469,27.523
337,2016-12-05 19:11:00,7.0,1,9,FREESTYLE,800,948.299,333,27.523,47.789
338,2016-12-05 19:11:00,8.0,1,10,BREASTSTROKE,50,94.312,37,47.789,0.0
339,2016-12-05 19:11:00,8.0,2,11,FREESTYLE,75,113.999,36,0.0,0.0
340,2016-12-05 19:11:00,8.0,3,12,BREASTSTROKE,50,101.62,36,0.0,0.0
341,2016-12-05 19:11:00,8.0,4,13,FREESTYLE,25,45.562,10,0.0,1000.0
342,2016-12-10 12:45:00,1.0,1,1,BREASTSTROKE,25,33.812,15,1000.0,0.0
343,2016-12-10 12:45:00,1.0,2,2,FREESTYLE,25,38.125,17,0.0,5.695
344,2016-12-10 12:45:00,2.0,1,3,BREASTSTROKE,50,67.312,31,5.695,0.0
345,2016-12-10 12:45:00,2.0,2,4,FREESTYLE,100,126.937,41,0.0,34.281
346,2016-12-10 12:45:00,3.0,1,5,FREESTYLE,400,508.611,163,34.281,12.477
347,2016-12-10 12:45:00,4.0,1,6,BACKSTROKE,50,79.249,28,12.477,41.297
348,2016-12-10 12:45:00,5.0,1,7,BREASTSTROKE,50,89.625,39,41.297,0.0
349,2016-12-10 12:45:00,5.0,2,8,FREESTYLE,50,65.812,23,0.0,0.0
350,2016-12-10 12:45:00,5.0,3,9,BREASTSTROKE,50,75.749,32,0.0,0.0
351,2016-12-10 12:45:00,5.0,4,10,FREESTYLE,50,68.125,23,0.0,0.0
352,2016-12-10 12:45:00,5.0,5,11,BREASTSTROKE,50,83.24,35,0.0,0.0
353,2016-12-10 12:45:00,5.0,6,12,FREESTYLE,50,67.187,21,0.0,0.0
354,2016-12-10 12:45:00,5.0,7,13,BREASTSTROKE,50,82.687,35,0.0,0.0
355,2016-12-10 12:45:00,5.0,8,14,FREESTYLE,50,67.0,22,0.0,51.5
356,2016-12-10 12:45:00,6.0,1,15,FREESTYLE,800,951.974,344,51.5,44.633
357,2016-12-10 12:45:00,7.0,1,16,BREASTSTROKE,50,81.749,36,44.633,0.0
358,2016-12-10 12:45:00,7.0,2,17,FREESTYLE,75,130.248,46,0.0,0.0
359,2016-12-10 12:45:00,7.0,3,18,BREASTSTROKE,25,38.125,17,0.0,0.0
360,2016-12-10 12:45:00,7.0,4,19,BACKSTROKE,25,44.62,16,0.0,1000.0
361,2016-12-12 19:34:00,1.0,1,1,BREASTSTROKE,50,73.187,31,1000.0,0.0
362,2016-12-12 19:34:00,1.0,2,2,FREESTYLE,50,61.625,20,0.0,0.0
363,2016-12-12 19:34:00,1.0,3,3,BREASTSTROKE,50,71.25,31,0.0,0.0
364,2016-12-12 19:34:00,1.0,4,4,FREESTYLE,50,63.75,20,0.0,53.531
365,2016-12-12 19:34:00,2.0,1,5,FREESTYLE,500,609.24,192,53.531,42.133
366,2016-12-12 19:34:00,3.0,1,6,BREASTSTROKE,150,214.562,89,42.133,0.0
367,2016-12-12 19:34:00,3.0,2,7,FREESTYLE,25,36.25,15,0.0,0.0
368,2016-12-12 19:34:00,3.0,3,8,BREASTSTROKE,25,39.125,16,0.0,47.313
369,2016-12-12 19:34:00,4.0,1,9,FREESTYLE,325,421.498,146,47.313,0.0
370,2016-12-12 19:34:00,4.0,2,10,BREASTSTROKE,25,40.937,12,0.0,0.0
371,2016-12-12 19:34:00,4.0,3,11,FREESTYLE,525,660.67,232,0.0,0.0
372,2016-12-12 19:34:00,4.0,4,12,BREASTSTROKE,25,12.5,4,0.0,8.445
373,2016-12-12 19:34:00,5.0,1,13,BREASTSTROKE,50,80.812,37,8.445,1000.0
374,2016-12-16 19:29:00,1.0,1,1,FREESTYLE,50,64.5,20,1000.0,0.0
375,2016-12-16 19:29:00,1.0,2,2,BREASTSTROKE,50,76.937,32,0.0,0.0
376,2016-12-16 19:29:00,1.0,3,3,FREESTYLE,50,71.625,24,0.0,0.0
377,2016-12-16 19:29:00,1.0,4,4,BREASTSTROKE,50,69.995,30,0.0,12.477
378,2016-12-16 19:29:00,2.0,1,5,FREESTYLE,800,967.971,339,12.477,52.859
379,2016-12-16 19:29:00,3.0,1,6,BREASTSTROKE,200,313.56,130,52.859,53.898
380,2016-12-16 19:29:00,4.0,1,7,FREESTYLE,625,754.057,262,53.898,9.742
381,2016-12-16 19:29:00,5.0,1,8,BREASTSTROKE,50,79.812,34,9.742,0.0
382,2016-12-16 19:29:00,5.0,2,9,FREESTYLE,50,70.625,23,0.0,0.0
383,2016-12-16 19:29:00,5.0,3,10,BREASTSTROKE,100,162.437,58,0.0,1000.0
384,2017-02-04 18:40:00,1.0,1,1,BREASTSTROKE,125,140.124,59,1000.0,0.0
385,2017-02-04 18:40:00,1.0,2,2,FREESTYLE,100,129.994,38,0.0,53.438
386,2017-02-04 18:40:00,2.0,1,3,FREESTYLE,100,121.682,38,53.438,0.0
387,2017-02-04 18:40:00,2.0,2,4,BREASTSTROKE,100,128.25,60,0.0,0.0
388,2017-02-04 18:40:00,2.0,3,5,BACKSTROKE,100,136.562,51,0.0,0.0
389,2017-02-04 18:40:00,2.0,4,6,FREESTYLE,100,122.499,40,0.0,28.922
390,2017-02-04 18:40:00,3.0,1,7,BREASTSTROKE,100,145.624,62,28.922,22.336
391,2017-02-04 18:40:00,4.0,1,8,FREESTYLE,250,326.747,110,22.336,0.0
392,2017-02-04 18:40:00,4.0,2,9,BREASTSTROKE,25,34.625,15,0.0,0.0
393,2017-02-04 18:40:00,4.0,3,10,BACKSTROKE,25,25.812,8,0.0,0.0
394,2017-02-04 18:40:00,4.0,4,11,BREASTSTROKE,25,33.812,16,0.0,1000.0
395,2017-02-17 19:35:00,1.0,1,1,BREASTSTROKE,25,35.937,13,1000.0,0.0
396,2017-02-17 19:35:00,1.0,2,2,FREESTYLE,75,95.562,32,0.0,0.0
397,2017-02-17 19:35:00,1.0,3,3,BREASTSTROKE,50,67.937,29,0.0,0.0
398,2017-02-17 19:35:00,1.0,4,4,FREESTYLE,50,86.932,25,0.0,9.117
399,2017-02-17 19:35:00,2.0,1,5,FREESTYLE,50,65.249,26,9.117,0.0
400,2017-02-17 19:35:00,2.0,2,6,BREASTSTROKE,50,55.937,25,0.0,0.0
401,2017-02-17 19:35:00,2.0,3,7,BACKSTROKE,50,63.25,25,0.0,0.0
402,2017-02-17 19:35:00,2.0,4,8,FREESTYLE,50,57.499,18,0.0,48.594
403,2017-02-17 19:35:00,3.0,1,9,BREASTSTROKE,50,72.312,31,48.594,0.0
404,2017-02-17 19:35:00,3.0,2,10,FREESTYLE,50,65.125,20,0.0,123.773
405,2017-02-17 19:35:00,4.0,1,11,FREESTYLE,50,48.87,19,123.773,0.0
406,2017-02-17 19:35:00,4.0,2,12,BREASTSTROKE,50,55.995,31,0.0,0.0
407,2017-02-17 19:35:00,4.0,3,13,BACKSTROKE,50,68.374,30,0.0,0.0
408,2017-02-17 19:35:00,4.0,4,14,FREESTYLE,50,58.437,22,0.0,66.23
409,2017-02-17 19:35:00,5.0,1,15,BREASTSTROKE,100,157.557,65,66.23,13.164
410,2017-02-17 19:35:00,6.0,1,16,FREESTYLE,75,135.436,45,13.164,13.945
411,2017-02-17 19:35:00,7.0,1,17,BREASTSTROKE,50,76.562,32,13.945,0.0
412,2017-02-17 19:35:00,7.0,2,18,FREESTYLE,25,38.625,12,0.0,0.0
413,2017-02-17 19:35:00,7.0,3,19,BREASTSTROKE,25,38.75,15,0.0,1000.0
414,2017-02-21 07:08:00,1.0,1,1,BREASTSTROKE,50,70.124,26,1000.0,0.0
415,2017-02-21 07:08:00,1.0,2,2,FREESTYLE,50,62.437,19,0.0,0.0
416,2017-02-21 07:08:00,1.0,3,3,BREASTSTROKE,50,72.557,30,0.0,0.0
417,2017-02-21 07:08:00,1.0,4,4,FREESTYLE,50,63.875,21,0.0,32.969
418,2017-02-21 07:08:00,2.0,1,5,FREESTYLE,50,60.187,22,32.969,0.0
419,2017-02-21 07:08:00,2.0,2,6,BREASTSTROKE,50,61.937,29,0.0,0.0
420,2017-02-21 07:08:00,2.0,3,7,BACKSTROKE,50,64.687,28,0.0,0.0
421,2017-02-21 07:08:00,2.0,4,8,FREESTYLE,25,32.875,11,0.0,32.116
422,2017-02-21 07:08:00,3.0,1,9,BREASTSTROKE,50,66.437,28,32.116,0.0
423,2017-02-21 07:08:00,3.0,2,10,FREESTYLE,50,65.687,21,0.0,58.18
424,2017-02-21 07:08:00,4.0,1,11,FREESTYLE,100,108.437,34,58.18,0.0
425,2017-02-21 07:08:00,4.0,2,12,BREASTSTROKE,100,140.124,61,0.0,0.0
426,2017-02-21 07:08:00,4.0,3,13,BACKSTROKE,100,128.436,50,0.0,0.0
427,2017-02-21 07:08:00,4.0,4,14,FREESTYLE,100,115.749,40,0.0,65.375
428,2017-02-21 07:08:00,5.0,1,15,BREASTSTROKE,50,69.5,30,65.375,0.0
429,2017-02-21 07:08:00,5.0,2,16,FREESTYLE,25,34.187,10,0.0,0.0
430,2017-02-21 07:08:00,5.0,3,17,BACKSTROKE,25,37.687,14,0.0,1000.0
431,2017-02-23 07:08:00,1.0,1,1,BREASTSTROKE,50,78.374,30,1000.0,0.0
432,2017-02-23 07:08:00,1.0,2,2,FREESTYLE,50,54.874,17,0.0,0.0
433,2017-02-23 07:08:00,1.0,3,3,BREASTSTROKE,50,72.745,29,0.0,0.0
434,2017-02-23 07:08:00,1.0,4,4,FREESTYLE,50,62.312,20,0.0,52.289
435,2017-02-23 07:08:00,2.0,1,5,FREESTYLE,50,52.437,16,52.289,0.0
436,2017-02-23 07:08:00,2.0,2,6,BREASTSTROKE,50,53.625,25,0.0,0.0
437,2017-02-23 07:08:00,2.0,3,7,BACKSTROKE,50,66.187,27,0.0,0.0
438,2017-02-23 07:08:00,2.0,4,8,FREESTYLE,50,61.187,21,0.0,43.234
439,2017-02-23 07:08:00,3.0,1,9,FREESTYLE,500,612.111,195,43.234,50.938
440,2017-02-23 07:08:00,4.0,1,10,BREASTSTROKE,50,74.875,28,50.938,3.953
441,2017-02-23 07:08:00,5.0,1,11,BREASTSTROKE,50,69.875,28,3.953,1000.0
442,2017-02-25 19:10:00,1.0,1,1,BREASTSTROKE,50,85.25,32,1000.0,0.0
443,2017-02-25 19:10:00,1.0,2,2,FREESTYLE,50,61.749,18,0.0,0.0
444,2017-02-25 19:10:00,1.0,3,3,BREASTSTROKE,50,71.874,28,0.0,0.0
445,2017-02-25 19:10:00,1.0,4,4,FREESTYLE,50,66.375,20,0.0,20.672
446,2017-02-25 19:10:00,2.0,1,5,DRILL,50,107.234,0,20.672,35.78
447,2017-02-25 19:10:00,3.0,1,6,DRILL,50,103.874,0,35.78,43.375
448,2017-02-25 19:10:00,4.0,1,7,FREESTYLE,50,57.562,19,43.375,0.0
449,2017-02-25 19:10:00,4.0,2,8,BREASTSTROKE,50,50.124,26,0.0,0.0
450,2017-02-25 19:10:00,4.0,3,9,BACKSTROKE,50,70.437,31,0.0,0.0
451,2017-02-25 19:10:00,4.0,4,10,FREESTYLE,50,47.245,17,0.0,55.852
452,2017-02-25 19:10:00,5.0,1,11,BREASTSTROKE,50,74.374,30,55.852,0.0
453,2017-02-25 19:10:00,5.0,2,12,BACKSTROKE,50,78.437,27,0.0,28.742
454,2017-02-25 19:10:00,6.0,1,13,DRILL,50,131.382,0,28.742,18.242
455,2017-02-25 19:10:00,7.0,1,14,DRILL,50,119.25,0,18.242,131.625
456,2017-02-25 19:10:00,8.0,1,15,FREESTYLE,50,61.182,22,131.625,0.0
457,2017-02-25 19:10:00,8.0,2,16,BREASTSTROKE,50,57.312,29,0.0,0.0
458,2017-02-25 19:10:00,8.0,3,17,BACKSTROKE,50,70.495,28,0.0,0.0
459,2017-02-25 19:10:00,8.0,4,18,FREESTYLE,25,34.437,13,0.0,20.711
460,2017-02-25 19:10:00,9.0,1,19,BREASTSTROKE,25,36.562,16,20.711,0.0
461,2017-02-25 19:10:00,9.0,2,20,FREESTYLE,50,72.062,23,0.0,0.0
462,2017-02-25 19:10:00,9.0,3,21,BREASTSTROKE,25,34.25,13,0.0,1000.0
463,2017-02-28 07:08:00,1.0,1,1,BREASTSTROKE,50,76.0,28,1000.0,0.0
464,2017-02-28 07:08:00,1.0,2,2,FREESTYLE,50,72.75,23,0.0,0.0
465,2017-02-28 07:08:00,1.0,3,3,BREASTSTROKE,50,64.125,28,0.0,0.0
466,2017-02-28 07:08:00,1.0,4,4,FREESTYLE,50,60.937,18,0.0,21.477
467,2017-02-28 07:08:00,2.0,1,5,DRILL,50,133.922,0,21.477,38.141
468,2017-02-28 07:08:00,3.0,1,6,DRILL,50,105.272,0,38.141,14.102
469,2017-02-28 07:08:00,4.0,1,7,FREESTYLE,75,112.686,38,14.102,0.0
470,2017-02-28 07:08:00,4.0,2,8,BREASTSTROKE,100,131.747,60,0.0,0.0
471,2017-02-28 07:08:00,4.0,3,9,BACKSTROKE,100,127.368,51,0.0,0.0
472,2017-02-28 07:08:00,4.0,4,10,FREESTYLE,100,111.124,39,0.0,65.586
473,2017-02-28 07:08:00,5.0,1,11,DRILL,50,98.21,0,65.586,5.977
474,2017-02-28 07:08:00,6.0,1,12,DRILL,50,108.562,0,5.977,10.188
475,2017-02-28 07:08:00,7.0,1,13,DRILL,50,100.202,0,10.188,15.984
476,2017-02-28 07:08:00,8.0,1,14,BREASTSTROKE,50,68.375,28,15.984,0.0
477,2017-02-28 07:08:00,8.0,2,15,FREESTYLE,50,69.375,24,0.0,0.0
478,2017-02-28 07:08:00,8.0,3,16,BREASTSTROKE,50,67.87,28,0.0,1000.0
479,2017-03-02 07:08:00,1.0,1,1,BREASTSTROKE,50,73.437,28,1000.0,0.0
480,2017-03-02 07:08:00,1.0,2,2,FREESTYLE,50,64.687,20,0.0,0.0
481,2017-03-02 07:08:00,1.0,3,3,BREASTSTROKE,50,66.245,32,0.0,0.0
482,2017-03-02 07:08:00,1.0,4,4,FREESTYLE,50,61.187,18,0.0,33.391
483,2017-03-02 07:08:00,2.0,1,5,DRILL,50,103.108,0,33.391,8.77
484,2017-03-02 07:08:00,3.0,1,6,DRILL,50,114.804,0,8.77,32.508
485,2017-03-02 07:08:00,4.0,1,7,FREESTYLE,100,109.312,36,32.508,0.0
486,2017-03-02 07:08:00,4.0,2,8,BACKSTROKE,100,123.312,46,0.0,0.0
487,2017-03-02 07:08:00,4.0,3,9,BREASTSTROKE,100,128.292,61,0.0,0.0
